ID	NAME	EQUATION	Xexp_mean_normalized	XNlim_mean_normalized	Aexp_mean_normalized	ANlim_mean_normalized	GexpUrea_mean_normalized	GNlimUrea_mean_normalized
t_0367	PE methyltransferase (1-16:0, 2-18:2), endoplasmic reticulum membrane	phosphatidylethanolamine (1-16:0, 2-18:2)[erm] + S-adenosyl-L-methionine[erm] => phosphatidyl-N-methylethanolamine (1-16:0, 2-18:2)[erm] + H+[erm] + S-adenosyl-L-homocysteine[erm]	5.247063419402996e-05	0.00011081639314850489	0.0003498142692574888	6.562554996616888e-06	0.0014177436532016366	7.445637461241926e-06
t_0368	PE methyltransferase (1-16:0, 2-18:3), endoplasmic reticulum membrane	phosphatidylethanolamine (1-16:0, 2-18:3)[erm] + S-adenosyl-L-methionine[erm] => phosphatidyl-N-methylethanolamine (1-16:0, 2-18:3)[erm] + H+[erm] + S-adenosyl-L-homocysteine[erm]	7.915393168804798e-05	5.37217649715109e-05	3.6135480462445876e-05	2.2204731133233637e-06	0.00011204370047179928	9.228187927729861e-06
t_0369	PE methyltransferase (1-18:0, 2-18:1), endoplasmic reticulum membrane	S-adenosyl-L-methionine[erm] + phosphatidylethanolamine (1-18:0, 2-18:1)[erm] => H+[erm] + S-adenosyl-L-homocysteine[erm] + phosphatidyl-N-methylethanolamine (1-18:0, 2-18:1)[erm]	0.0001176426057780874	0.0001022558366819059	3.445456459057908e-05	0.00020108819062074357	6.825559049979875e-05	0.0004078976376266957
t_0370	PE methyltransferase (1-18:0, 2-18:2), endoplasmic reticulum membrane	phosphatidylethanolamine (1-18:0, 2-18:2)[erm] + S-adenosyl-L-methionine[erm] => phosphatidyl-N-methylethanolamine (1-18:0, 2-18:2)[erm] + H+[erm] + S-adenosyl-L-homocysteine[erm]	0.0004041265817504536	0.00010810718057512918	0.0002548849673551394	1.929675079486935e-05	0.0013991006592059942	5.343969611182493e-06
t_0371	PE methyltransferase (1-18:0, 2-18:3), endoplasmic reticulum membrane	phosphatidylethanolamine (1-18:0, 2-18:3)[erm] + S-adenosyl-L-methionine[erm] => phosphatidyl-N-methylethanolamine (1-18:0, 2-18:3)[erm] + H+[erm] + S-adenosyl-L-homocysteine[erm]	9.253553762389924e-05	0.0001211610546939088	2.3801581641513637e-05	2.9298116730857093e-06	8.312243088087168e-05	6.39790564563613e-06
t_0373	PE phospholipase A2 (1-16:0, 2-18:2), lipid particle	phosphatidylethanolamine (1-16:0, 2-18:2)[lp] + H2O[lp] => linoleate[lp] + H+[lp] + 1-acylglycerophosphoethanolamine (16:0)[lp]	0.000796075708273589	0.0004792194024429664	7.322677958254632e-05	0.0003040321413174827	0.0008341205377233199	0.0014515036182510485
t_0374	PE phospholipase A2 (1-16:0, 2-18:3), lipid particle	phosphatidylethanolamine (1-16:0, 2-18:3)[lp] + H2O[lp] => linolenate[lp] + H+[lp] + 1-acylglycerophosphoethanolamine (16:0)[lp]	0.0010498629833354152	8.55283535308104e-05	4.7892603694456555e-05	0.00013416285062361994	0.00023938280560949936	0.0010795788902342972
t_0376	PE phospholipase A2 (1-18:0, 2-18:2), lipid particle	phosphatidylethanolamine (1-18:0, 2-18:2)[lp] + H2O[lp] => linoleate[lp] + H+[lp] + 1-acylglycerophosphoethanolamine (18:0)[lp]	0.0005432597733062317	0.0002915692509323195	7.190871090524098e-05	0.00023075420498056869	0.0007173360682031089	0.0006755456424639976
t_0377	PE phospholipase A2 (1-18:0, 2-18:3), lipid particle	phosphatidylethanolamine (1-18:0, 2-18:3)[lp] + H2O[lp] => linolenate[lp] + H+[lp] + 1-acylglycerophosphoethanolamine (18:0)[lp]	0.0006149389072425634	6.296994602433221e-05	7.242584931595894e-05	0.0003067567607406673	4.0346174409209436e-07	0.0017530137333325224
t_0379	PE phospholipase B (1-16:0, 2-18:2), cell envelope	phosphatidylethanolamine (1-16:0, 2-18:2)[ce] + H2O[ce] => linoleate[ce] + H+[ce] + 1-acylglycerophosphoethanolamine (16:0)[ce]	0.0	0.0	0.0	0.0	0.0	0.0
t_0380	PE phospholipase B (1-16:0, 2-18:3), cell envelope	phosphatidylethanolamine (1-16:0, 2-18:3)[ce] + H2O[ce] => linolenate[ce] + H+[ce] + 1-acylglycerophosphoethanolamine (16:0)[ce]	0.0	0.0	0.0	0.0	0.0	0.0
t_0382	PE phospholipase B (1-18:0, 2-18:2), cell envelope	phosphatidylethanolamine (1-18:0, 2-18:2)[ce] + H2O[ce] => linoleate[ce] + H+[ce] + 1-acylglycerophosphoethanolamine (18:0)[ce]	0.0	0.0	0.0	0.0	0.0	0.0
t_0383	PE phospholipase B (1-18:0, 2-18:3), cell envelope	phosphatidylethanolamine (1-18:0, 2-18:3)[ce] + H2O[ce] => linolenate[ce] + H+[ce] + 1-acylglycerophosphoethanolamine (18:0)[ce]	0.0	0.0	0.0	0.0	0.0	0.0
t_0385	PG phospholipase C (1-16:0, 2-18:2), mitochondrial membrane	phosphatidylglycerol (1-16:0, 2-18:2)[mm] + H2O[mm] => diglyceride (1-16:0, 2-18:2)[mm] + H+[mm] + glycerol 3-phosphate[mm]	2.628542209883465e-05	4.514034423105378e-06	1.9695845125425974e-05	6.110572804594374e-07	3.678237936787475e-05	1.9822745541720755e-06
t_0386	PG phospholipase C (1-16:0, 2-18:3), mitochondrial membrane	phosphatidylglycerol (1-16:0, 2-18:3)[mm] + H2O[mm] => diglyceride (1-16:0, 2-18:3)[mm] + H+[mm] + glycerol 3-phosphate[mm]	3.7701690318160304e-05	4.4600423097097235e-06	2.0578104741533892e-05	4.389689891121379e-07	7.013098733854838e-05	3.961515711052291e-06
t_0387	PG phospholipase C (1-18:0, 2-18:1), mitochondrial membrane	phosphatidylglycerol (1-18:0, 2-18:1)[mm] + H2O[mm] => diglyceride (1-18:0, 2-18:1)[mm] + H+[mm] + glycerol 3-phosphate[mm]	1.5335431546526244e-05	2.61138388491341e-06	2.382963810497617e-05	3.6274483981679584e-07	1.1864176174480105e-05	1.9728750426388895e-06
t_0388	PG phospholipase C (1-18:0, 2-18:2), mitochondrial membrane	phosphatidylglycerol (1-18:0, 2-18:2)[mm] + H2O[mm] => diglyceride (1-18:0, 2-18:2)[mm] + H+[mm] + glycerol 3-phosphate[mm]	5.4375802620803635e-05	4.490430213199802e-06	3.2004390870558577e-05	5.853893064527019e-07	4.610124716341273e-05	9.953405941711808e-07
t_0389	PG phospholipase C (1-18:0, 2-18:3), mitochondrial membrane	phosphatidylglycerol (1-18:0, 2-18:3)[mm] + H2O[mm] => diglyceride (1-18:0, 2-18:3)[mm] + H+[mm] + glycerol 3-phosphate[mm]	3.786548649810909e-05	1.037730854611605e-07	1.6460969719027613e-05	1.555979070256782e-07	2.1878699959494574e-05	3.520779084601757e-06
t_0391	PGP phosphatase (1-16:0, 2-18:2), mitochondrial membrane	3-(3-sn-phosphatidyl)-sn-glycerol 1-phosphate (1-16:0, 2-18:2)[mm] + H2O[mm] => phosphatidylglycerol (1-16:0, 2-18:2)[mm] + phosphate[mm]	2.70284454298132e-05	9.245673694628016e-06	2.192174974353938e-05	6.789421697838792e-07	3.974635069216605e-05	2.8436192358175123e-06
t_0392	PGP phosphatase (1-16:0, 2-18:3), mitochondrial membrane	3-(3-sn-phosphatidyl)-sn-glycerol 1-phosphate (1-16:0, 2-18:3)[mm] + H2O[mm] => phosphatidylglycerol (1-16:0, 2-18:3)[mm] + phosphate[mm]	3.7781636924591474e-05	4.6890178472974114e-06	2.0830110499711813e-05	4.729592596144534e-07	7.017083991821678e-05	4.477510539264183e-06
t_0393	PGP phosphatase (1-18:0, 2-18:1), mitochondrial membrane	3-(3-sn-phosphatidyl)-sn-glycerol 1-phosphate (1-18:0, 2-18:1)[mm] + H2O[mm] => phosphatidylglycerol (1-18:0, 2-18:1)[mm] + phosphate[mm]	1.556433678251247e-05	3.1809607565597724e-06	2.3889583019357657e-05	4.965827365351825e-07	1.2049904303657584e-05	3.361534419207691e-06
t_0394	PGP phosphatase (1-18:0, 2-18:2), mitochondrial membrane	3-(3-sn-phosphatidyl)-sn-glycerol 1-phosphate (1-18:0, 2-18:2)[mm] + H2O[mm] => phosphatidylglycerol (1-18:0, 2-18:2)[mm] + phosphate[mm]	6.647296734347507e-05	4.979847366716414e-06	3.36306242777007e-05	6.358584643030286e-07	5.274744797277601e-05	1.5092223509764736e-06
t_0395	PGP phosphatase (1-18:0, 2-18:3), mitochondrial membrane	3-(3-sn-phosphatidyl)-sn-glycerol 1-phosphate (1-18:0, 2-18:3)[mm] + H2O[mm] => phosphatidylglycerol (1-18:0, 2-18:3)[mm] + phosphate[mm]	3.804874588238926e-05	2.7174109192355487e-07	1.6700073560785568e-05	1.8670488103709623e-07	2.1989962659092034e-05	3.909331431195888e-06
t_0397	phosphatidylglycerolphosphate synthase (1-16:0, 2-18:2), mitochondrial membrane	CDP-diacylglycerol (1-16:0, 2-18:2)[mm] + glycerol 3-phosphate[mm] => 3-(3-sn-phosphatidyl)-sn-glycerol 1-phosphate (1-16:0, 2-18:2)[mm] + H+[mm] + CMP[mm]	2.7028445429813256e-05	9.245673694628016e-06	2.192174974353938e-05	6.789421697838792e-07	3.974635069216605e-05	2.8436192358175123e-06
t_0398	phosphatidylglycerolphosphate synthase (1-16:0, 2-18:3), mitochondrial membrane	CDP-diacylglycerol (1-16:0, 2-18:3)[mm] + glycerol 3-phosphate[mm] => 3-(3-sn-phosphatidyl)-sn-glycerol 1-phosphate (1-16:0, 2-18:3)[mm] + H+[mm] + CMP[mm]	3.7781636924591474e-05	4.6890178472974114e-06	2.0830110499711813e-05	4.729592596144534e-07	7.017083991821678e-05	4.477510539264183e-06
t_0399	phosphatidylglycerolphosphate synthase (1-18:0, 2-18:1), mitochondrial membrane	CDP-diacylglycerol (1-18:0, 2-18:1)[mm] + glycerol 3-phosphate[mm] => 3-(3-sn-phosphatidyl)-sn-glycerol 1-phosphate (1-18:0, 2-18:1)[mm] + H+[mm] + CMP[mm]	1.556433678251247e-05	3.1809607565597724e-06	2.3889583019357657e-05	4.965827365351825e-07	1.2049904303657584e-05	3.361534419207691e-06
t_0400	phosphatidylglycerolphosphate synthase (1-18:0, 2-18:2), mitochondrial membrane	CDP-diacylglycerol (1-18:0, 2-18:2)[mm] + glycerol 3-phosphate[mm] => 3-(3-sn-phosphatidyl)-sn-glycerol 1-phosphate (1-18:0, 2-18:2)[mm] + H+[mm] + CMP[mm]	6.647296734347507e-05	4.979847366716414e-06	3.36306242777007e-05	6.358584643030286e-07	5.274744797277601e-05	1.5092223509764736e-06
t_0401	phosphatidylglycerolphosphate synthase (1-18:0, 2-18:3), mitochondrial membrane	CDP-diacylglycerol (1-18:0, 2-18:3)[mm] + glycerol 3-phosphate[mm] => 3-(3-sn-phosphatidyl)-sn-glycerol 1-phosphate (1-18:0, 2-18:3)[mm] + H+[mm] + CMP[mm]	3.804874588238926e-05	2.7174109192355487e-07	1.6700073560785568e-05	1.8670488103709623e-07	2.1989962659092034e-05	3.909331431195888e-06
t_0403	phosphatidylinositol 3-kinase (1-16:0, 2-18:2), vacuolar membrane	1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:2)[vm] + ATP[vm] => 1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:0, 2-18:2)[vm] + H+[vm] + ADP[vm]	1.3267106947954533e-06	1.3901191682002641e-06	4.6612556199638153e-07	4.0411328081701677e-07	8.233906318734287e-07	8.77207154765231e-07
t_0404	phosphatidylinositol 3-kinase (1-16:0, 2-18:3), vacuolar membrane	1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:3)[vm] + ATP[vm] => 1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:0, 2-18:3)[vm] + H+[vm] + ADP[vm]	1.8435821518348335e-06	1.8370423239537416e-06	8.377256671498251e-08	8.03176502192162e-08	1.4552251579467045e-06	1.2173523510202726e-05
t_0406	phosphatidylinositol 3-kinase (1-18:0, 2-18:2), vacuolar membrane	1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:2)[vm] + ATP[vm] => 1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:0, 2-18:2)[vm] + H+[vm] + ADP[vm]	1.412519587475624e-06	2.3745693423456526e-06	3.677241786654256e-07	3.8198407355368907e-07	1.633240197094064e-06	4.904571471029145e-06
t_0407	phosphatidylinositol 3-kinase (1-18:0, 2-18:3), vacuolar membrane	1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:3)[vm] + ATP[vm] => 1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:0, 2-18:3)[vm] + H+[vm] + ADP[vm]	3.98075075672046e-07	1.852858436774849e-06	2.4187589397441063e-07	2.435993630209772e-07	4.095277817017055e-07	1.2354111877975545e-06
t_0409	phosphatidylinositol 4-kinase (1-16:0, 2-18:2), cell envelope	1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:2)[ce] + ATP[ce] => 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-18:2)[ce] + H+[ce] + ADP[ce]	2.0405893042919052e-05	2.9408581774648557e-05	6.289066553399562e-06	4.187520229630282e-06	1.5615730740967657e-05	3.807321467878745e-05
t_0410	phosphatidylinositol 4-kinase (1-16:0, 2-18:3), cell envelope	1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:3)[ce] + ATP[ce] => 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-18:3)[ce] + H+[ce] + ADP[ce]	4.742008043650217e-06	2.2039047531187438e-05	1.262275504384119e-06	8.448786629971134e-07	8.484038974179988e-06	4.7266361598330635e-05
t_0412	phosphatidylinositol 4-kinase (1-18:0, 2-18:2), cell envelope	1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:2)[ce] + ATP[ce] => 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-18:2)[ce] + H+[ce] + ADP[ce]	2.2192808950409253e-05	2.780107558264174e-05	1.344239515328146e-05	4.6951617924063165e-06	7.298519969693917e-06	5.5652050061689916e-05
t_0413	phosphatidylinositol 4-kinase (1-18:0, 2-18:3), cell envelope	1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:3)[ce] + ATP[ce] => 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-18:3)[ce] + H+[ce] + ADP[ce]	1.227527083670478e-05	1.768935723448265e-05	1.2431374886346187e-06	2.867177435486076e-06	2.419086508342817e-05	0.00013524277495001032
t_0415	phosphatidylinositol 4-kinase (1-16:0, 2-18:2), vacuolar membrane	1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:2)[vm] + ATP[vm] => 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-18:2)[vm] + H+[vm] + ADP[vm]	0.0	0.0	0.0	0.0	0.0	0.0
t_0416	phosphatidylinositol 4-kinase (1-16:0, 2-18:3), vacuolar membrane	1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:3)[vm] + ATP[vm] => 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-18:3)[vm] + H+[vm] + ADP[vm]	0.0	0.0	0.0	0.0	0.0	0.0
t_0418	phosphatidylinositol 4-kinase (1-18:0, 2-18:2), vacuolar membrane	1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:2)[vm] + ATP[vm] => 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-18:2)[vm] + H+[vm] + ADP[vm]	0.0	0.0	0.0	0.0	0.0	0.0
t_0419	phosphatidylinositol 4-kinase (1-18:0, 2-18:3), vacuolar membrane	1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:3)[vm] + ATP[vm] => 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-18:3)[vm] + H+[vm] + ADP[vm]	0.0	0.0	0.0	0.0	0.0	0.0
t_0421	phosphatidylinositol 4-kinase (1-16:0, 2-18:2), Golgi membrane	1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:2)[gm] + ATP[gm] => 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-18:2)[gm] + H+[gm] + ADP[gm]	7.817962064155856e-06	1.0489373254066229e-05	4.562372880785256e-06	2.1895113840116126e-06	3.079992905314071e-06	3.339533621806949e-08
t_0422	phosphatidylinositol 4-kinase (1-16:0, 2-18:3), Golgi membrane	1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:3)[gm] + ATP[gm] => 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-18:3)[gm] + H+[gm] + ADP[gm]	1.0793436760418927e-05	1.4299517778271479e-05	2.6374603365657344e-06	1.8281688460098258e-06	8.002783176544042e-06	3.6692322015495934e-05
t_0424	phosphatidylinositol 4-kinase (1-18:0, 2-18:2), Golgi membrane	1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:2)[gm] + ATP[gm] => 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-18:2)[gm] + H+[gm] + ADP[gm]	1.1955470475498371e-05	1.6833215140477698e-05	1.8233895945132193e-06	3.011287355605649e-06	6.000145848659144e-06	3.674936628501139e-05
t_0425	phosphatidylinositol 4-kinase (1-18:0, 2-18:3), Golgi membrane	1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:3)[gm] + ATP[gm] => 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-18:3)[gm] + H+[gm] + ADP[gm]	2.012207957368836e-06	3.442099566036987e-06	2.573984853463706e-06	3.6374270613351467e-06	3.3717302021011784e-06	3.675848349326038e-05
t_0427	phosphatidylinositol 4-kinase (1-16:0, 2-18:2), nucleus	1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:2)[n] + ATP[n] => 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-18:2)[n] + ADP[n] + H+[n]	2.355452403102509e-06	6.408645081509459e-07	3.434382256019139e-08	4.1880240211878653e-08	0.0	4.3927361568968236e-07
t_0428	phosphatidylinositol 4-kinase (1-16:0, 2-18:3), nucleus	1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:3)[n] + ATP[n] => 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-18:3)[n] + ADP[n] + H+[n]	5.345484386201406e-06	1.281739362047327e-07	2.88900428835231e-08	8.022850678801567e-08	6.454737198495779e-06	2.727192843685847e-07
t_0430	phosphatidylinositol 4-kinase (1-18:0, 2-18:2), nucleus	1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:2)[n] + ATP[n] => 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-18:2)[n] + ADP[n] + H+[n]	7.827458212507698e-06	2.561982769252788e-07	2.8241357587421613e-08	4.446628358685228e-08	3.827954368272804e-06	5.453666874578057e-07
t_0431	phosphatidylinositol 4-kinase (1-18:0, 2-18:3), nucleus	1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:3)[n] + ATP[n] => 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-18:3)[n] + ADP[n] + H+[n]	1.763243648287168e-06	7.690344652121643e-07	6.258351280313467e-08	1.4822100376044187e-08	8.689719280081984e-06	6.679082565839881e-08
t_0432	phosphatidyl-N,N-dimethylethanolamine methyltransferase (1-16:0, 2-18:1), endoplasmic reticulum membrane	S-adenosyl-L-methionine[erm] + phosphatidyl-N,N-dimethylethanolamine (1-16:0, 2-18:1)[erm] => H+[erm] + S-adenosyl-L-homocysteine[erm] + phosphatidylcholine (1-16:0, 2-18:1)[erm]	9.61759419330556e-05	1.1151735842222921e-05	2.3907242121993367e-05	2.7185612297050408e-05	6.21353646216087e-05	0.0009059455735208968
t_0433	phosphatidyl-N,N-dimethylethanolamine methyltransferase (1-16:0, 2-18:2), endoplasmic reticulum membrane	phosphatidyl-N,N-dimethylethanolamine (1-16:0, 2-18:2)[erm] + S-adenosyl-L-methionine[erm] => phosphatidylcholine (1-16:0, 2-18:2)[erm] + H+[erm] + S-adenosyl-L-homocysteine[erm]	5.247063419402996e-05	0.00011081639314850489	0.0003498142692574888	6.562554996616888e-06	0.0014177436532016366	7.445637461241926e-06
t_0434	phosphatidyl-N,N-dimethylethanolamine methyltransferase (1-16:0, 2-18:3), endoplasmic reticulum membrane	phosphatidyl-N,N-dimethylethanolamine (1-16:0, 2-18:3)[erm] + S-adenosyl-L-methionine[erm] => phosphatidylcholine (1-16:0, 2-18:3)[erm] + H+[erm] + S-adenosyl-L-homocysteine[erm]	7.915393168804798e-05	5.37217649715109e-05	3.6135480462445876e-05	2.2204731133233637e-06	0.00011204370047179928	9.228187927729861e-06
t_0435	phosphatidyl-N,N-dimethylethanolamine methyltransferase (1-18:0, 2-18:1), endoplasmic reticulum membrane	S-adenosyl-L-methionine[erm] + phosphatidyl-N,N-dimethylethanolamine (1-18:0, 2-18:1)[erm] => H+[erm] + S-adenosyl-L-homocysteine[erm] + phosphatidylcholine (1-18:0, 2-18:1)[erm]	0.0001176426057780874	0.0001022558366819059	3.445456459057908e-05	0.00020108819062074357	6.825559049979875e-05	0.0004078976376266957
t_0436	phosphatidyl-N,N-dimethylethanolamine methyltransferase (1-18:0, 2-18:2), endoplasmic reticulum membrane	phosphatidyl-N,N-dimethylethanolamine (1-18:0, 2-18:2)[erm] + S-adenosyl-L-methionine[erm] => phosphatidylcholine (1-18:0, 2-18:2)[erm] + H+[erm] + S-adenosyl-L-homocysteine[erm]	0.0004041265817504536	0.00010810718057512918	0.0002548849673551394	1.929675079486935e-05	0.0013991006592059942	5.343969611182493e-06
t_0437	phosphatidyl-N,N-dimethylethanolamine methyltransferase (1-18:0, 2-18:3), endoplasmic reticulum membrane	phosphatidyl-N,N-dimethylethanolamine (1-18:0, 2-18:3)[erm] + S-adenosyl-L-methionine[erm] => phosphatidylcholine (1-18:0, 2-18:3)[erm] + H+[erm] + S-adenosyl-L-homocysteine[erm]	9.253553762389924e-05	0.0001211610546939088	2.3801581641513637e-05	2.9298116730856378e-06	8.312243088087168e-05	6.39790564563613e-06
t_0438	phosphatidyl-N-methylethanolamine methyltransferase (1-16:0, 2-18:1), endoplasmic reticulum membrane	S-adenosyl-L-methionine[erm] + phosphatidyl-N-methylethanolamine (1-16:0, 2-18:1)[erm] => H+[erm] + S-adenosyl-L-homocysteine[erm] + phosphatidyl-N,N-dimethylethanolamine (1-16:0, 2-18:1)[erm]	9.61759419330556e-05	1.1151735842222921e-05	2.3907242121993367e-05	2.7185612297050408e-05	6.21353646216087e-05	0.0009059455735208968
t_0439	phosphatidyl-N-methylethanolamine methyltransferase (1-16:0, 2-18:2), endoplasmic reticulum membrane	phosphatidyl-N-methylethanolamine (1-16:0, 2-18:2)[erm] + S-adenosyl-L-methionine[erm] => phosphatidyl-N,N-dimethylethanolamine (1-16:0, 2-18:2)[erm] + H+[erm] + S-adenosyl-L-homocysteine[erm]	5.247063419402996e-05	0.00011081639314850489	0.0003498142692574888	6.562554996616888e-06	0.0014177436532016366	7.445637461241926e-06
t_0440	phosphatidyl-N-methylethanolamine methyltransferase (1-16:0, 2-18:3), endoplasmic reticulum membrane	phosphatidyl-N-methylethanolamine (1-16:0, 2-18:3)[erm] + S-adenosyl-L-methionine[erm] => phosphatidyl-N,N-dimethylethanolamine (1-16:0, 2-18:3)[erm] + H+[erm] + S-adenosyl-L-homocysteine[erm]	7.915393168804798e-05	5.37217649715109e-05	3.6135480462445876e-05	2.2204731133233637e-06	0.00011204370047179928	9.228187927729861e-06
t_0441	phosphatidyl-N-methylethanolamine methyltransferase (1-18:0, 2-18:1), endoplasmic reticulum membrane	S-adenosyl-L-methionine[erm] + phosphatidyl-N-methylethanolamine (1-18:0, 2-18:1)[erm] => H+[erm] + S-adenosyl-L-homocysteine[erm] + phosphatidyl-N,N-dimethylethanolamine (1-18:0, 2-18:1)[erm]	0.00011764260577808684	0.0001022558366819059	3.445456459057908e-05	0.00020108819062074357	6.825559049979875e-05	0.0004078976376266957
t_0442	phosphatidyl-N-methylethanolamine methyltransferase (1-18:0, 2-18:2), endoplasmic reticulum membrane	phosphatidyl-N-methylethanolamine (1-18:0, 2-18:2)[erm] + S-adenosyl-L-methionine[erm] => phosphatidyl-N,N-dimethylethanolamine (1-18:0, 2-18:2)[erm] + H+[erm] + S-adenosyl-L-homocysteine[erm]	0.0004041265817504536	0.00010810718057512918	0.0002548849673551394	1.929675079486935e-05	0.0013991006592059942	5.343969611182493e-06
t_0443	phosphatidyl-N-methylethanolamine methyltransferase (1-18:0, 2-18:3), endoplasmic reticulum membrane	phosphatidyl-N-methylethanolamine (1-18:0, 2-18:3)[erm] + S-adenosyl-L-methionine[erm] => phosphatidyl-N,N-dimethylethanolamine (1-18:0, 2-18:3)[erm] + H+[erm] + S-adenosyl-L-homocysteine[erm]	9.253553762389924e-05	0.0001211610546939088	2.3801581641513637e-05	2.9298116730857093e-06	8.312243088087168e-05	6.39790564563613e-06
t_0445	PI 3,5-P2 phosphatase (1-16:0, 2-18:2), cell envelope	1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-16:0, 2-18:2)[ce] + H2O[ce] => 1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:0, 2-18:2)[ce] + phosphate[ce]	7.966232239232107e-07	4.6322853587754226e-07	1.1365915537882321e-07	8.063211748563426e-08	4.115197985327119e-07	0.0
t_0446	PI 3,5-P2 phosphatase (1-16:0, 2-18:3), cell envelope	1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-16:0, 2-18:3)[ce] + H2O[ce] => 1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:0, 2-18:3)[ce] + phosphate[ce]	5.310534131068281e-07	9.102264093468621e-07	0.0	8.03176502192162e-08	0.0	6.002410979469728e-06
t_0448	PI 3,5-P2 phosphatase (1-18:0, 2-18:2), cell envelope	1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-18:0, 2-18:2)[ce] + H2O[ce] => 1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:0, 2-18:2)[ce] + phosphate[ce]	6.43925732137581e-07	5.208397100916403e-07	0.0	2.198234707344482e-07	1.2348102784285233e-06	1.235286467736629e-06
t_0449	PI 3,5-P2 phosphatase (1-18:0, 2-18:3), cell envelope	1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-18:0, 2-18:3)[ce] + H2O[ce] => 1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:0, 2-18:3)[ce] + phosphate[ce]	-1.4869406570821383e-14	1.3895356381096373e-06	0.0	0.0	0.0	0.0
t_0451	PI 3,5-P2 phosphatase (1-16:0, 2-18:2), vacuolar membrane	1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-16:0, 2-18:2)[vm] + H2O[vm] => 1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:0, 2-18:2)[vm] + phosphate[vm]	0.00030207967030111964	0.000274680699117508	0.00043674328052090535	0.0001262810779599851	0.0015984273377554867	0.001063692564649643
t_0452	PI 3,5-P2 phosphatase (1-16:0, 2-18:3), vacuolar membrane	1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-16:0, 2-18:3)[vm] + H2O[vm] => 1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:0, 2-18:3)[vm] + phosphate[vm]	0.0	0.0002793692145304857	0.0001455811887527411	0.00025242809179319866	0.0008021611363679094	0.0005238222489593546
t_0454	PI 3,5-P2 phosphatase (1-18:0, 2-18:2), vacuolar membrane	1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-18:0, 2-18:2)[vm] + H2O[vm] => 1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:0, 2-18:2)[vm] + phosphate[vm]	0.00030207966851266435	0.00027937446820103533	0.0001455792067325655	0.00012628107798021084	0.0008022984435936909	0.0005318400008635677
