FLUXES:
t_0043_REVNo1	3-hydroxyacyl-CoA dehydrogenase (3-oxododecanoyl-CoA) (reversible) (No1)	3-oxolauroyl-CoA[m] + H+[m] + NADH[m] + 5.4466e-07 prot_M7WEV1[c] => (R)-3-hydroxylauroyl-CoA[m] + NAD[m]	0
t_0044_REVNo1	3-hydroxyacyl-CoA dehydrogenase (3-oxohexacosanoyl-CoA) (reversible) (No1)	3-oxohexacosanoyl-CoA[m] + H+[m] + NADH[m] + 5.4466e-07 prot_M7WEV1[c] => (S)-3-hydroxyhexacosanoyl-CoA[m] + NAD[m]	0
t_0045_REVNo1	3-hydroxyacyl-CoA dehydrogenase (3-oxohexadecanoyl-CoA) (reversible) (No1)	3-oxopalmitoyl-CoA[m] + H+[m] + NADH[m] + 5.4466e-07 prot_M7WEV1[c] => (S)-3-hydroxypalmitoyl-CoA[m] + NAD[m]	0
t_0046_REVNo1	3-hydroxyacyl-CoA dehydrogenase (3-oxohexanoyl-CoA) (reversible) (No1)	3-oxohexanoyl-CoA[m] + H+[m] + NADH[m] + 5.4466e-07 prot_M7WEV1[c] => (R)-3-hydroxyhexanoyl-CoA[m] + NAD[m]	0
t_0047_REVNo1	3-hydroxyacyl-CoA dehydrogenase (3-oxoicosanoyl-CoA) (reversible) (No1)	3-oxoicosanoyl-CoA[m] + H+[m] + NADH[m] + 5.4466e-07 prot_M7WEV1[c] => (R)-3-hydroxyicosanoyl-CoA[m] + NAD[m]	0
t_0048_REVNo1	3-hydroxyacyl-CoA dehydrogenase (3-oxooctadecanoyl-CoA) (reversible) (No1)	3-oxooctadecanoyl-CoA[m] + H+[m] + NADH[m] + 5.4466e-07 prot_M7WEV1[c] => 3-hydroxyoctadecanoyl-CoA[m] + NAD[m]	0
t_0049_REVNo1	3-hydroxyacyl-CoA dehydrogenase (3-oxooctanoyl-CoA) (reversible) (No1)	3-oxooctanoyl-CoA[m] + H+[m] + NADH[m] + 5.4466e-07 prot_M7WEV1[c] => (R)-3-hydroxyoctanoyl-CoA[m] + NAD[m]	0
t_0050_REVNo1	3-hydroxyacyl-CoA dehydrogenase (3-oxotetracosanoyl-CoA) (reversible) (No1)	3-oxotetracosanoyl-CoA[m] + H+[m] + NADH[m] + 5.4466e-07 prot_M7WEV1[c] => (R)-3-hydroxytetracosanoyl-CoA[m] + NAD[m]	0
t_0051_REVNo1	3-hydroxyacyl-CoA dehydrogenase (3-oxotetradecanoyl-CoA) (reversible) (No1)	3-oxotetradecanoyl-CoA[m] + H+[m] + NADH[m] + 5.4466e-07 prot_M7WEV1[c] => (S)-3-hydroxytetradecanoyl-CoA[m] + NAD[m]	0
t_0053_REVNo1	acetyl-CoA C-acyltransferase (octanoyl-CoA) (reversible) (No1)	octanoyl-CoA[m] + acetyl-CoA[m] + 0.00013228 prot_M7Y0E0[c] => 3-oxodecanoyl-CoA[m] + coenzyme A[m]	0
t_0054_REVNo1	acetyl-CoA C-acyltransferase (butanoyl-CoA) (reversible) (No1)	butanoyl-CoA[m] + acetyl-CoA[m] + 0.00013228 prot_M7Y0E0[c] => 3-oxohexanoyl-CoA[m] + coenzyme A[m]	0
t_0055_REVNo1	acetyl-CoA C-acyltransferase (decanoyl-CoA) (reversible) (No1)	decanoyl-CoA[m] + acetyl-CoA[m] + 0.00013228 prot_M7Y0E0[c] => 3-oxolauroyl-CoA[m] + coenzyme A[m]	0
t_0056_REVNo1	acetyl-CoA C-acyltransferase (docosanoyl-CoA) (reversible) (No1)	docosanoyl-CoA[m] + acetyl-CoA[m] + 0.00013228 prot_M7Y0E0[c] => 3-oxotetracosanoyl-CoA[m] + coenzyme A[m]	0
t_0057_REVNo1	acetyl-CoA C-acyltransferase (hexanoyl-CoA) (reversible) (No1)	hexanoyl-CoA[m] + acetyl-CoA[m] + 0.00013228 prot_M7Y0E0[c] => 3-oxooctanoyl-CoA[m] + coenzyme A[m]	0
t_0058_REVNo1	acetyl-CoA C-acyltransferase (icosanoyl-CoA) (reversible) (No1)	icosanoyl-CoA[m] + acetyl-CoA[m] + 0.00013228 prot_M7Y0E0[c] => 3-oxodocosanoyl-CoA[m] + coenzyme A[m]	0
t_0059_REVNo1	acetyl-CoA C-acyltransferase (lauroyl-CoA) (reversible) (No1)	lauroyl-CoA[m] + acetyl-CoA[m] + 0.00013228 prot_M7Y0E0[c] => 3-oxotetradecanoyl-CoA[m] + coenzyme A[m]	0
t_0060_REVNo1	acetyl-CoA C-acyltransferase (myristoyl-CoA) (reversible) (No1)	myristoyl-CoA[m] + acetyl-CoA[m] + 0.00013228 prot_M7Y0E0[c] => 3-oxopalmitoyl-CoA[m] + coenzyme A[m]	0
t_0061_REVNo1	acetyl-CoA C-acyltransferase (palmitoyl-CoA) (reversible) (No1)	palmitoyl-CoA[m] + acetyl-CoA[m] + 0.00013228 prot_M7Y0E0[c] => 3-oxooctadecanoyl-CoA[m] + coenzyme A[m]	0
t_0062_REVNo1	acetyl-CoA C-acyltransferase (stearoyl-CoA) (reversible) (No1)	stearoyl-CoA[m] + acetyl-CoA[m] + 0.00013228 prot_M7Y0E0[c] => 3-oxoicosanoyl-CoA[m] + coenzyme A[m]	0
t_0063_REVNo1	acetyl-CoA C-acyltransferase (tetracosanoyl-CoA) (reversible) (No1)	tetracosanoyl-CoA[m] + acetyl-CoA[m] + 0.00013228 prot_M7Y0E0[c] => 3-oxohexacosanoyl-CoA[m] + coenzyme A[m]	0
arm_t_0064_REV	acyl-CoA oxidase (butanoyl-CoA) (reversible) (arm)	trans-but-2-enoyl-CoA[m] + FADH2[m] => pmet_t_0064_REV[m]	0
t_0064_REVNo1	acyl-CoA oxidase (butanoyl-CoA) (reversible) (No1)	3.5613e-06 prot_M7XPW4[c] + pmet_t_0064_REV[m] => butanoyl-CoA[m] + FAD[m]	0
t_0064_REVNo2	acyl-CoA oxidase (butanoyl-CoA) (reversible) (No2)	3.5613e-06 prot_M7WUJ6[c] + pmet_t_0064_REV[m] => butanoyl-CoA[m] + FAD[m]	0
t_0064_REVNo3	acyl-CoA oxidase (butanoyl-CoA) (reversible) (No3)	3.5613e-06 prot_M7XJM1[c] + pmet_t_0064_REV[m] => butanoyl-CoA[m] + FAD[m]	0
t_0064_REVNo4	acyl-CoA oxidase (butanoyl-CoA) (reversible) (No4)	3.5613e-06 prot_M7X256[c] + pmet_t_0064_REV[m] => butanoyl-CoA[m] + FAD[m]	0
t_0064_REVNo5	acyl-CoA oxidase (butanoyl-CoA) (reversible) (No5)	3.5613e-06 prot_M7X3A8[c] + pmet_t_0064_REV[m] => butanoyl-CoA[m] + FAD[m]	0
t_0064_REVNo6	acyl-CoA oxidase (butanoyl-CoA) (reversible) (No6)	3.5613e-06 prot_M7WL19[c] + pmet_t_0064_REV[m] => butanoyl-CoA[m] + FAD[m]	0
t_0064_REVNo7	acyl-CoA oxidase (butanoyl-CoA) (reversible) (No7)	3.5613e-06 prot_M7X450[c] + pmet_t_0064_REV[m] => butanoyl-CoA[m] + FAD[m]	0
t_0064_REVNo8	acyl-CoA oxidase (butanoyl-CoA) (reversible) (No8)	3.5613e-06 prot_M7XIH3[c] + pmet_t_0064_REV[m] => butanoyl-CoA[m] + FAD[m]	0
arm_t_0065_REV	acyl-CoA oxidase (decanoyl-CoA) (reversible) (arm)	trans-dec-2-enoyl-CoA[m] + FADH2[m] => pmet_t_0065_REV[m]	0
t_0065_REVNo1	acyl-CoA oxidase (decanoyl-CoA) (reversible) (No1)	3.5613e-06 prot_M7XPW4[c] + pmet_t_0065_REV[m] => decanoyl-CoA[m] + FAD[m]	0
t_0065_REVNo2	acyl-CoA oxidase (decanoyl-CoA) (reversible) (No2)	3.5613e-06 prot_M7WUJ6[c] + pmet_t_0065_REV[m] => decanoyl-CoA[m] + FAD[m]	0
t_0065_REVNo3	acyl-CoA oxidase (decanoyl-CoA) (reversible) (No3)	3.5613e-06 prot_M7XJM1[c] + pmet_t_0065_REV[m] => decanoyl-CoA[m] + FAD[m]	0
t_0065_REVNo4	acyl-CoA oxidase (decanoyl-CoA) (reversible) (No4)	3.5613e-06 prot_M7X256[c] + pmet_t_0065_REV[m] => decanoyl-CoA[m] + FAD[m]	0
t_0065_REVNo5	acyl-CoA oxidase (decanoyl-CoA) (reversible) (No5)	3.5613e-06 prot_M7X3A8[c] + pmet_t_0065_REV[m] => decanoyl-CoA[m] + FAD[m]	0
t_0065_REVNo6	acyl-CoA oxidase (decanoyl-CoA) (reversible) (No6)	3.5613e-06 prot_M7WL19[c] + pmet_t_0065_REV[m] => decanoyl-CoA[m] + FAD[m]	0
t_0065_REVNo7	acyl-CoA oxidase (decanoyl-CoA) (reversible) (No7)	3.5613e-06 prot_M7X450[c] + pmet_t_0065_REV[m] => decanoyl-CoA[m] + FAD[m]	0
t_0065_REVNo8	acyl-CoA oxidase (decanoyl-CoA) (reversible) (No8)	3.5613e-06 prot_M7XIH3[c] + pmet_t_0065_REV[m] => decanoyl-CoA[m] + FAD[m]	0
arm_t_0066_REV	acyl-CoA oxidase (docosanoyl-CoA) (reversible) (arm)	trans-docos-2-enoyl-CoA[m] + FADH2[m] => pmet_t_0066_REV[m]	0
t_0066_REVNo1	acyl-CoA oxidase (docosanoyl-CoA) (reversible) (No1)	3.5613e-06 prot_M7XPW4[c] + pmet_t_0066_REV[m] => docosanoyl-CoA[m] + FAD[m]	0
t_0066_REVNo2	acyl-CoA oxidase (docosanoyl-CoA) (reversible) (No2)	3.5613e-06 prot_M7WUJ6[c] + pmet_t_0066_REV[m] => docosanoyl-CoA[m] + FAD[m]	0
t_0066_REVNo3	acyl-CoA oxidase (docosanoyl-CoA) (reversible) (No3)	3.5613e-06 prot_M7XJM1[c] + pmet_t_0066_REV[m] => docosanoyl-CoA[m] + FAD[m]	0
t_0066_REVNo4	acyl-CoA oxidase (docosanoyl-CoA) (reversible) (No4)	3.5613e-06 prot_M7X256[c] + pmet_t_0066_REV[m] => docosanoyl-CoA[m] + FAD[m]	0
t_0066_REVNo5	acyl-CoA oxidase (docosanoyl-CoA) (reversible) (No5)	3.5613e-06 prot_M7X3A8[c] + pmet_t_0066_REV[m] => docosanoyl-CoA[m] + FAD[m]	0
t_0066_REVNo6	acyl-CoA oxidase (docosanoyl-CoA) (reversible) (No6)	3.5613e-06 prot_M7WL19[c] + pmet_t_0066_REV[m] => docosanoyl-CoA[m] + FAD[m]	0
t_0066_REVNo7	acyl-CoA oxidase (docosanoyl-CoA) (reversible) (No7)	3.5613e-06 prot_M7X450[c] + pmet_t_0066_REV[m] => docosanoyl-CoA[m] + FAD[m]	0
t_0066_REVNo8	acyl-CoA oxidase (docosanoyl-CoA) (reversible) (No8)	3.5613e-06 prot_M7XIH3[c] + pmet_t_0066_REV[m] => docosanoyl-CoA[m] + FAD[m]	0
arm_t_0067_REV	acyl-CoA oxidase (lauroyl-CoA) (reversible) (arm)	trans-dodec-2-enoyl-CoA[m] + FADH2[m] => pmet_t_0067_REV[m]	0
t_0067_REVNo1	acyl-CoA oxidase (lauroyl-CoA) (reversible) (No1)	3.5613e-06 prot_M7XPW4[c] + pmet_t_0067_REV[m] => lauroyl-CoA[m] + FAD[m]	0
t_0067_REVNo2	acyl-CoA oxidase (lauroyl-CoA) (reversible) (No2)	3.5613e-06 prot_M7WUJ6[c] + pmet_t_0067_REV[m] => lauroyl-CoA[m] + FAD[m]	0
t_0067_REVNo3	acyl-CoA oxidase (lauroyl-CoA) (reversible) (No3)	3.5613e-06 prot_M7XJM1[c] + pmet_t_0067_REV[m] => lauroyl-CoA[m] + FAD[m]	0
t_0067_REVNo4	acyl-CoA oxidase (lauroyl-CoA) (reversible) (No4)	3.5613e-06 prot_M7X256[c] + pmet_t_0067_REV[m] => lauroyl-CoA[m] + FAD[m]	0
t_0067_REVNo5	acyl-CoA oxidase (lauroyl-CoA) (reversible) (No5)	3.5613e-06 prot_M7X3A8[c] + pmet_t_0067_REV[m] => lauroyl-CoA[m] + FAD[m]	0
t_0067_REVNo6	acyl-CoA oxidase (lauroyl-CoA) (reversible) (No6)	3.5613e-06 prot_M7WL19[c] + pmet_t_0067_REV[m] => lauroyl-CoA[m] + FAD[m]	0
t_0067_REVNo7	acyl-CoA oxidase (lauroyl-CoA) (reversible) (No7)	3.5613e-06 prot_M7X450[c] + pmet_t_0067_REV[m] => lauroyl-CoA[m] + FAD[m]	0
t_0067_REVNo8	acyl-CoA oxidase (lauroyl-CoA) (reversible) (No8)	3.5613e-06 prot_M7XIH3[c] + pmet_t_0067_REV[m] => lauroyl-CoA[m] + FAD[m]	0
arm_t_0068_REV	acyl-CoA oxidase (hexacosanoyl-CoA) (reversible) (arm)	trans-hexacos-2-enoyl-CoA[m] + FADH2[m] => pmet_t_0068_REV[m]	0
t_0068_REVNo1	acyl-CoA oxidase (hexacosanoyl-CoA) (reversible) (No1)	3.5613e-06 prot_M7XPW4[c] + pmet_t_0068_REV[m] => hexacosanoyl-CoA[m] + FAD[m]	0
t_0068_REVNo2	acyl-CoA oxidase (hexacosanoyl-CoA) (reversible) (No2)	3.5613e-06 prot_M7WUJ6[c] + pmet_t_0068_REV[m] => hexacosanoyl-CoA[m] + FAD[m]	0
t_0068_REVNo3	acyl-CoA oxidase (hexacosanoyl-CoA) (reversible) (No3)	3.5613e-06 prot_M7XJM1[c] + pmet_t_0068_REV[m] => hexacosanoyl-CoA[m] + FAD[m]	0
t_0068_REVNo4	acyl-CoA oxidase (hexacosanoyl-CoA) (reversible) (No4)	3.5613e-06 prot_M7X256[c] + pmet_t_0068_REV[m] => hexacosanoyl-CoA[m] + FAD[m]	0
t_0068_REVNo5	acyl-CoA oxidase (hexacosanoyl-CoA) (reversible) (No5)	3.5613e-06 prot_M7X3A8[c] + pmet_t_0068_REV[m] => hexacosanoyl-CoA[m] + FAD[m]	0
t_0068_REVNo6	acyl-CoA oxidase (hexacosanoyl-CoA) (reversible) (No6)	3.5613e-06 prot_M7WL19[c] + pmet_t_0068_REV[m] => hexacosanoyl-CoA[m] + FAD[m]	0
t_0068_REVNo7	acyl-CoA oxidase (hexacosanoyl-CoA) (reversible) (No7)	3.5613e-06 prot_M7X450[c] + pmet_t_0068_REV[m] => hexacosanoyl-CoA[m] + FAD[m]	0
t_0068_REVNo8	acyl-CoA oxidase (hexacosanoyl-CoA) (reversible) (No8)	3.5613e-06 prot_M7XIH3[c] + pmet_t_0068_REV[m] => hexacosanoyl-CoA[m] + FAD[m]	0
arm_t_0069_REV	acyl-CoA oxidase (palmitoyl-CoA) (reversible) (arm)	hexadec-2-enoyl-CoA[m] + FADH2[m] => pmet_t_0069_REV[m]	0
t_0069_REVNo1	acyl-CoA oxidase (palmitoyl-CoA) (reversible) (No1)	3.5613e-06 prot_M7XPW4[c] + pmet_t_0069_REV[m] => palmitoyl-CoA[m] + FAD[m]	0
t_0069_REVNo2	acyl-CoA oxidase (palmitoyl-CoA) (reversible) (No2)	3.5613e-06 prot_M7WUJ6[c] + pmet_t_0069_REV[m] => palmitoyl-CoA[m] + FAD[m]	0
t_0069_REVNo3	acyl-CoA oxidase (palmitoyl-CoA) (reversible) (No3)	3.5613e-06 prot_M7XJM1[c] + pmet_t_0069_REV[m] => palmitoyl-CoA[m] + FAD[m]	0
t_0069_REVNo4	acyl-CoA oxidase (palmitoyl-CoA) (reversible) (No4)	3.5613e-06 prot_M7X256[c] + pmet_t_0069_REV[m] => palmitoyl-CoA[m] + FAD[m]	0
t_0069_REVNo5	acyl-CoA oxidase (palmitoyl-CoA) (reversible) (No5)	3.5613e-06 prot_M7X3A8[c] + pmet_t_0069_REV[m] => palmitoyl-CoA[m] + FAD[m]	0
t_0069_REVNo6	acyl-CoA oxidase (palmitoyl-CoA) (reversible) (No6)	3.5613e-06 prot_M7WL19[c] + pmet_t_0069_REV[m] => palmitoyl-CoA[m] + FAD[m]	0
t_0069_REVNo7	acyl-CoA oxidase (palmitoyl-CoA) (reversible) (No7)	3.5613e-06 prot_M7X450[c] + pmet_t_0069_REV[m] => palmitoyl-CoA[m] + FAD[m]	0
t_0069_REVNo8	acyl-CoA oxidase (palmitoyl-CoA) (reversible) (No8)	3.5613e-06 prot_M7XIH3[c] + pmet_t_0069_REV[m] => palmitoyl-CoA[m] + FAD[m]	0
arm_t_0070_REV	acyl-CoA oxidase (hexanoyl-CoA) (reversible) (arm)	trans-hex-2-enoyl-CoA[m] + FADH2[m] => pmet_t_0070_REV[m]	0
t_0070_REVNo1	acyl-CoA oxidase (hexanoyl-CoA) (reversible) (No1)	3.5613e-06 prot_M7XPW4[c] + pmet_t_0070_REV[m] => hexanoyl-CoA[m] + FAD[m]	0
t_0070_REVNo2	acyl-CoA oxidase (hexanoyl-CoA) (reversible) (No2)	3.5613e-06 prot_M7WUJ6[c] + pmet_t_0070_REV[m] => hexanoyl-CoA[m] + FAD[m]	0
t_0070_REVNo3	acyl-CoA oxidase (hexanoyl-CoA) (reversible) (No3)	3.5613e-06 prot_M7XJM1[c] + pmet_t_0070_REV[m] => hexanoyl-CoA[m] + FAD[m]	0
t_0070_REVNo4	acyl-CoA oxidase (hexanoyl-CoA) (reversible) (No4)	3.5613e-06 prot_M7X256[c] + pmet_t_0070_REV[m] => hexanoyl-CoA[m] + FAD[m]	0
t_0070_REVNo5	acyl-CoA oxidase (hexanoyl-CoA) (reversible) (No5)	3.5613e-06 prot_M7X3A8[c] + pmet_t_0070_REV[m] => hexanoyl-CoA[m] + FAD[m]	0
t_0070_REVNo6	acyl-CoA oxidase (hexanoyl-CoA) (reversible) (No6)	3.5613e-06 prot_M7WL19[c] + pmet_t_0070_REV[m] => hexanoyl-CoA[m] + FAD[m]	0
t_0070_REVNo7	acyl-CoA oxidase (hexanoyl-CoA) (reversible) (No7)	3.5613e-06 prot_M7X450[c] + pmet_t_0070_REV[m] => hexanoyl-CoA[m] + FAD[m]	0
t_0070_REVNo8	acyl-CoA oxidase (hexanoyl-CoA) (reversible) (No8)	3.5613e-06 prot_M7XIH3[c] + pmet_t_0070_REV[m] => hexanoyl-CoA[m] + FAD[m]	0
arm_t_0071_REV	acyl-CoA oxidase (icosanoyl-CoA) (reversible) (arm)	trans-icos-2-enoyl-CoA[m] + FADH2[m] => pmet_t_0071_REV[m]	0
t_0071_REVNo1	acyl-CoA oxidase (icosanoyl-CoA) (reversible) (No1)	3.5613e-06 prot_M7XPW4[c] + pmet_t_0071_REV[m] => icosanoyl-CoA[m] + FAD[m]	0
t_0071_REVNo2	acyl-CoA oxidase (icosanoyl-CoA) (reversible) (No2)	3.5613e-06 prot_M7WUJ6[c] + pmet_t_0071_REV[m] => icosanoyl-CoA[m] + FAD[m]	0
t_0071_REVNo3	acyl-CoA oxidase (icosanoyl-CoA) (reversible) (No3)	3.5613e-06 prot_M7XJM1[c] + pmet_t_0071_REV[m] => icosanoyl-CoA[m] + FAD[m]	0
t_0071_REVNo4	acyl-CoA oxidase (icosanoyl-CoA) (reversible) (No4)	3.5613e-06 prot_M7X256[c] + pmet_t_0071_REV[m] => icosanoyl-CoA[m] + FAD[m]	0
t_0071_REVNo5	acyl-CoA oxidase (icosanoyl-CoA) (reversible) (No5)	3.5613e-06 prot_M7X3A8[c] + pmet_t_0071_REV[m] => icosanoyl-CoA[m] + FAD[m]	0
t_0071_REVNo6	acyl-CoA oxidase (icosanoyl-CoA) (reversible) (No6)	3.5613e-06 prot_M7WL19[c] + pmet_t_0071_REV[m] => icosanoyl-CoA[m] + FAD[m]	0
t_0071_REVNo7	acyl-CoA oxidase (icosanoyl-CoA) (reversible) (No7)	3.5613e-06 prot_M7X450[c] + pmet_t_0071_REV[m] => icosanoyl-CoA[m] + FAD[m]	0
t_0071_REVNo8	acyl-CoA oxidase (icosanoyl-CoA) (reversible) (No8)	3.5613e-06 prot_M7XIH3[c] + pmet_t_0071_REV[m] => icosanoyl-CoA[m] + FAD[m]	0
arm_t_0072_REV	acyl-CoA oxidase (stearoyl-CoA) (reversible) (arm)	trans-octadec-2-enoyl-CoA[m] + FADH2[m] => pmet_t_0072_REV[m]	0
t_0072_REVNo1	acyl-CoA oxidase (stearoyl-CoA) (reversible) (No1)	3.5613e-06 prot_M7XPW4[c] + pmet_t_0072_REV[m] => stearoyl-CoA[m] + FAD[m]	0
t_0072_REVNo2	acyl-CoA oxidase (stearoyl-CoA) (reversible) (No2)	3.5613e-06 prot_M7WUJ6[c] + pmet_t_0072_REV[m] => stearoyl-CoA[m] + FAD[m]	0
t_0072_REVNo3	acyl-CoA oxidase (stearoyl-CoA) (reversible) (No3)	3.5613e-06 prot_M7XJM1[c] + pmet_t_0072_REV[m] => stearoyl-CoA[m] + FAD[m]	0
t_0072_REVNo4	acyl-CoA oxidase (stearoyl-CoA) (reversible) (No4)	3.5613e-06 prot_M7X256[c] + pmet_t_0072_REV[m] => stearoyl-CoA[m] + FAD[m]	0
t_0072_REVNo5	acyl-CoA oxidase (stearoyl-CoA) (reversible) (No5)	3.5613e-06 prot_M7X3A8[c] + pmet_t_0072_REV[m] => stearoyl-CoA[m] + FAD[m]	0
t_0072_REVNo6	acyl-CoA oxidase (stearoyl-CoA) (reversible) (No6)	3.5613e-06 prot_M7WL19[c] + pmet_t_0072_REV[m] => stearoyl-CoA[m] + FAD[m]	0
t_0072_REVNo7	acyl-CoA oxidase (stearoyl-CoA) (reversible) (No7)	3.5613e-06 prot_M7X450[c] + pmet_t_0072_REV[m] => stearoyl-CoA[m] + FAD[m]	0
t_0072_REVNo8	acyl-CoA oxidase (stearoyl-CoA) (reversible) (No8)	3.5613e-06 prot_M7XIH3[c] + pmet_t_0072_REV[m] => stearoyl-CoA[m] + FAD[m]	0
arm_t_0073_REV	acyl-CoA oxidase (octanoyl-CoA) (reversible) (arm)	trans-oct-2-enoyl-CoA[m] + FADH2[m] => pmet_t_0073_REV[m]	0
t_0073_REVNo1	acyl-CoA oxidase (octanoyl-CoA) (reversible) (No1)	3.5613e-06 prot_M7XPW4[c] + pmet_t_0073_REV[m] => octanoyl-CoA[m] + FAD[m]	0
t_0073_REVNo2	acyl-CoA oxidase (octanoyl-CoA) (reversible) (No2)	3.5613e-06 prot_M7WUJ6[c] + pmet_t_0073_REV[m] => octanoyl-CoA[m] + FAD[m]	0
t_0073_REVNo3	acyl-CoA oxidase (octanoyl-CoA) (reversible) (No3)	3.5613e-06 prot_M7XJM1[c] + pmet_t_0073_REV[m] => octanoyl-CoA[m] + FAD[m]	0
t_0073_REVNo4	acyl-CoA oxidase (octanoyl-CoA) (reversible) (No4)	3.5613e-06 prot_M7X256[c] + pmet_t_0073_REV[m] => octanoyl-CoA[m] + FAD[m]	0
t_0073_REVNo5	acyl-CoA oxidase (octanoyl-CoA) (reversible) (No5)	3.5613e-06 prot_M7X3A8[c] + pmet_t_0073_REV[m] => octanoyl-CoA[m] + FAD[m]	0
t_0073_REVNo6	acyl-CoA oxidase (octanoyl-CoA) (reversible) (No6)	3.5613e-06 prot_M7WL19[c] + pmet_t_0073_REV[m] => octanoyl-CoA[m] + FAD[m]	0
t_0073_REVNo7	acyl-CoA oxidase (octanoyl-CoA) (reversible) (No7)	3.5613e-06 prot_M7X450[c] + pmet_t_0073_REV[m] => octanoyl-CoA[m] + FAD[m]	0
t_0073_REVNo8	acyl-CoA oxidase (octanoyl-CoA) (reversible) (No8)	3.5613e-06 prot_M7XIH3[c] + pmet_t_0073_REV[m] => octanoyl-CoA[m] + FAD[m]	0
arm_t_0074_REV	acyl-CoA oxidase (tetracosanoyl-CoA) (reversible) (arm)	trans-tetracos-2-enoyl-CoA[m] + FADH2[m] => pmet_t_0074_REV[m]	0
t_0074_REVNo1	acyl-CoA oxidase (tetracosanoyl-CoA) (reversible) (No1)	3.5613e-06 prot_M7XPW4[c] + pmet_t_0074_REV[m] => tetracosanoyl-CoA[m] + FAD[m]	0
t_0074_REVNo2	acyl-CoA oxidase (tetracosanoyl-CoA) (reversible) (No2)	3.5613e-06 prot_M7WUJ6[c] + pmet_t_0074_REV[m] => tetracosanoyl-CoA[m] + FAD[m]	0
t_0074_REVNo3	acyl-CoA oxidase (tetracosanoyl-CoA) (reversible) (No3)	3.5613e-06 prot_M7XJM1[c] + pmet_t_0074_REV[m] => tetracosanoyl-CoA[m] + FAD[m]	0
t_0074_REVNo4	acyl-CoA oxidase (tetracosanoyl-CoA) (reversible) (No4)	3.5613e-06 prot_M7X256[c] + pmet_t_0074_REV[m] => tetracosanoyl-CoA[m] + FAD[m]	0
t_0074_REVNo5	acyl-CoA oxidase (tetracosanoyl-CoA) (reversible) (No5)	3.5613e-06 prot_M7X3A8[c] + pmet_t_0074_REV[m] => tetracosanoyl-CoA[m] + FAD[m]	0
t_0074_REVNo6	acyl-CoA oxidase (tetracosanoyl-CoA) (reversible) (No6)	3.5613e-06 prot_M7WL19[c] + pmet_t_0074_REV[m] => tetracosanoyl-CoA[m] + FAD[m]	0
t_0074_REVNo7	acyl-CoA oxidase (tetracosanoyl-CoA) (reversible) (No7)	3.5613e-06 prot_M7X450[c] + pmet_t_0074_REV[m] => tetracosanoyl-CoA[m] + FAD[m]	0
t_0074_REVNo8	acyl-CoA oxidase (tetracosanoyl-CoA) (reversible) (No8)	3.5613e-06 prot_M7XIH3[c] + pmet_t_0074_REV[m] => tetracosanoyl-CoA[m] + FAD[m]	0
arm_t_0075_REV	acyl-CoA oxidase (tetradecanoyl-CoA) (reversible) (arm)	trans-tetradec-2-enoyl-CoA[m] + FADH2[m] => pmet_t_0075_REV[m]	0
t_0075_REVNo1	acyl-CoA oxidase (tetradecanoyl-CoA) (reversible) (No1)	3.5613e-06 prot_M7XPW4[c] + pmet_t_0075_REV[m] => myristoyl-CoA[m] + FAD[m]	0
t_0075_REVNo2	acyl-CoA oxidase (tetradecanoyl-CoA) (reversible) (No2)	3.5613e-06 prot_M7WUJ6[c] + pmet_t_0075_REV[m] => myristoyl-CoA[m] + FAD[m]	0
t_0075_REVNo3	acyl-CoA oxidase (tetradecanoyl-CoA) (reversible) (No3)	3.5613e-06 prot_M7XJM1[c] + pmet_t_0075_REV[m] => myristoyl-CoA[m] + FAD[m]	0
t_0075_REVNo4	acyl-CoA oxidase (tetradecanoyl-CoA) (reversible) (No4)	3.5613e-06 prot_M7X256[c] + pmet_t_0075_REV[m] => myristoyl-CoA[m] + FAD[m]	0
t_0075_REVNo5	acyl-CoA oxidase (tetradecanoyl-CoA) (reversible) (No5)	3.5613e-06 prot_M7X3A8[c] + pmet_t_0075_REV[m] => myristoyl-CoA[m] + FAD[m]	0
t_0075_REVNo6	acyl-CoA oxidase (tetradecanoyl-CoA) (reversible) (No6)	3.5613e-06 prot_M7WL19[c] + pmet_t_0075_REV[m] => myristoyl-CoA[m] + FAD[m]	0
t_0075_REVNo7	acyl-CoA oxidase (tetradecanoyl-CoA) (reversible) (No7)	3.5613e-06 prot_M7X450[c] + pmet_t_0075_REV[m] => myristoyl-CoA[m] + FAD[m]	0
t_0075_REVNo8	acyl-CoA oxidase (tetradecanoyl-CoA) (reversible) (No8)	3.5613e-06 prot_M7XIH3[c] + pmet_t_0075_REV[m] => myristoyl-CoA[m] + FAD[m]	0
t_0097_REVNo1	CDP-diacylglycerol synthase (1-16:0, 2-18:1), endoplasmic reticulum membrane (reversible) (No1)	diphosphate[erm] + CDP-diacylglycerol (1-16:0, 2-18:1)[erm] + 3.1141e-05 prot_M7XN88[c] => H+[erm] + phosphatidate (1-16:0, 2-18:1)[erm] + CTP[erm]	0
t_0098_REVNo1	CDP-diacylglycerol synthase (1-16:0, 2-18:2), endoplasmic reticulum membrane (reversible) (No1)	CDP-diacylglycerol (1-16:0, 2-18:2)[erm] + diphosphate[erm] + 3.1141e-05 prot_M7XN88[c] => phosphatidate (1-16:0, 2-18:2)[erm] + H+[erm] + CTP[erm]	0
